Sentences	label
踏住它一路走來耳邊似乎迴響住它的訴說訴講嘅系一個時代嘅孤寂	1
不在平時的練習場好好鍛煉不在平時的賽場好好學習反到奧運賽場學習來了鍛煉來了那請問謝主席什麼時候你們才開始真正的比賽啊	3
講起呢個九三學社我嘅第一印象想到宋祖德因為喺宋嘅簡介裏面有關於是呢個組織嘅會員說	4
無獨有偶奧運會召開在即中囯人民張開雙臂迎接來自世界各地嘅朋友們而各國代表團入住嘅就係奧運村唔通都會被誤認為安排入咗北京某農村呀	3
生活滾滾行進難得咁多同窗百忙中趕來赴約可我胸中盤旋多年炙熱佀火嘅感情見面之時竟無法宣洩	1
例如今日週末休息呀佢就躲喺細房度認真嘅將我雪白嘅牆壁比畫滿了各種顏色嘅圓圈	3
莫言笑道 你瞧這不又多了一位仙人嗎	0
春天嘅花	4
最有創意嘅係一群天才竟能聚集喺同一個屋簷下	0
畀佢哋儅亱貓子碼字去畀佢哋試下作為一個有文字責任感嘅作者係幾咁唔易嘅一件事	3
望出去起重機正旋轉長長嘅手臂將建材運送到棟修咗一年已經修到20層嘅樓頂	4
我哋裹挾喺時光嘅壯闊洪流中轉眼間就來到了2008年嘅盡頭	2
據說輔導員仲扣押埋畢業杯嘅獎金可是我哋計劃嘅腐敗基金啊令人髮指	3
可就係達不到提拔嘅標準	1
如今四年後呢啲如水嘅記憶如同潮水般湧來淹沒咗我唔記得嘅決心	1
當我總要三思而後言嘅時候我覺得唔系真愛	1
記得佢係呢個學期啱啱開學不久嘅時候嚟到我哋學校嘅	4
邊個住喺入面唔重要了緊要系呢啲救災物資點咁輕而易舉地就派上了其它用場法	3
我想獲得金牌第一最重要嘅意義就係終於可以畀我哋唔咁在乎金牌咗更唔會將金牌嘅幾多與國家榮譽或民族感情牽扯到一起	0
城市嘅繁華依舊諠囂依舊根本唔會有人注意到呢個城市入面行走住嘅呢個孤獨嘅陌生人	1
呵呵我笑了	0
係被鳥雀唱醒嘅	0
音樂嘎然而止 企喺鏡前面第一次咁細緻咁觀察水珠由自己高低不平嘅酮體度往外擠試想如果呢啲水珠由肉體度逼出嚟就係五彩繽紛嘅顏色嘅該多麼美	0
說罷就攞出一件牛仔布飛機恤畀我試身佢話呢頭牛頭牌嘜係國內名廠貨	4
我係經歷過幾年前碩士研究生考試嘅人知其中嘅心酸每日好早起身好夜瞓覺仲要面對眾多嘅誘惑但總是聽到身邊嘅同學搵到好嘅工作時那種感受或者只有攷研嘅人先會感受到	1
不期然地午夜來臨了	4
便是落雨也有一番心事	1
可是佢以前追我嗰陣時都成日會誇我氣質唔錯呀	0
嗰啲有聲嘅無聲嘅吶喊在路上都顯得蒼白無力	1
有角色先後有演員	4
唔係房子	4
睇了分合埋埋沒了嬌柔都無情燃燒埋寂寞空了千古	1
唔知乜嘢時間聽到衛生間有水聲知系佢喺刷牙摸黑睇下手機上嘅時間有系淩晨240	4
那時有個令人忍俊不禁場面就係喺人堆度只要有一隻嘑機開叫就好玩了只要有BP機嘅都會不約而同嘅伸手去掏玩意	0
更多嘅都係因為發現我冇能力再幫落去以後開始疏遠我	1
彩虹班嘅教室裡有擺好長枱然然戴住一頂小王冠坐第一位上緊老師同小朋友喺畀佢唱歌仲有小朋友挨個走上嚟同佢握手祝賀生日	0
電視台播咗一部有問題嘅動畫片就聯手要求電視台停播如果你撞正咗一個日日嗌交粗口連篇而且仲鬱手打交嘅街坊咁你係咪要學孟母三遷	3
都就係咁雲翔同我後尾分別攞住哈佛大學嘅獎學金搬到了馬薩諸塞州嘅劍橋市	0
老公話好的	0
監小外甥去嘅	4
今天眼尖遠遠就睇到咗有身份嘅相好攜妻子過嚟話要喺我呢度消費我表示歡迎	0
但是2008年12月底巴黎嘅氣溫突然下降至零下七八度	2
老槼矩我哋喺屋企食咗全家大團圓嘅團年飯	0
災難面前國人所表現出的精神同樣都感動住世界	0
她喊都屬常態喺全國人民面前徜徉跌咗咁大一個人徜徉佢仲笑得起來嗎	1
我想唔使老師說同學們都會認真完成嘅	0
這位店長被逼無奈只得當眾吃下帶有蟲子的雲吞	1
也就是說老字號可以同名牌劃等號	0
車流由身邊經過我臨風而立	4
等你尋思過味兒嚟有就到夕陽西下年齡	1
待女兒放下書包坐低對我說今日終於爆發了	3
我嘅火都起來了兩個人扭打喺一齊你一拳我一腳	3
我曾經寫過唔做優雅嘅女人一文係喺電視中睇過一檔時尚節目中講如何做優雅女人之後引發嘅靈感	0
佢重咗10斤	4
不過而家嘅中國國情就係九三學社演繹住納諫嘅角色	4
電話顯示系亂碼我一猜就系你	0
嗰啲人留低嘅足跡或者會喺黑夜裡溫暖我	0
最後還是傷心嘅分手 唔理系愛都系唔愛都會或多或少留下些或大或細嘅傷口	1
　汽車猶如一群豎列成行嘅值一個接一個緩慢爬行等到咗嗰個弱小嘅身體隔離我才發現佢又係一個身穿工作服嘅日本老人佢閉著雙眼垂著頭胳膊好似根本唔係佢身上嘅器官一樣完全喺佢嘅意識之外機械咁搖旗	2
但是睇到你博客上對好多嘅女仔話要說我愛你我哋要好好嘅	1
無意間卻發現了它的某項功能	2
有幸陪同財政部國家計委和建設部嘅領導去九寨溝調查風景名勝區國家資金使用情況員警開道不說途經各縣書記縣長公安局長等領導喺縣界等待接到後一直送出縣界將我哋交畀鄰縣領導	0
日日兩人一起出現喺公園度	4
樓上電腦裡動聽嘅歌曲唱住緊樓下客廳裡大盆大盆嘅綠色植物美麗花卉盡情生長住	0
有些人繼續住孤獨與隱藏	1
這是節前最後一個告別的日子午後難得的片刻陽光清冷而通透滿世界潔白的雪已開始融化融化得讓人心疼留下一地泥濘讓返鄉的人感嘆感慨感感 到憤怒和悲哀	3
老師呢一刻你仲會攰呀	0
嗰時嘅修復收費都系計件制嘅約定俗成	4
往外一看居然係一架巨大嘅飛機超低空飛行起先覺得同假嘅一樣冇等一陣才趕緊拿出錄影機對住飛機拍	2
突然喵的一聲小貓從我身上跳了下去把我也從回憶中拉回到了現實	4
我想起童年鞭炮嘅味道穿著新衫拮住新蝴蝶結小跑咁跟埋哥哥身後手度攞住小小嘅紅色鞭炮又害怕又蠢蠢欲動個樣	0
一個身懷絕技的高手看著心愛的女人投入他人懷抱飲恨而去最後卻又在她的墾求下放下一切怨氣前來除過眼只要是傷害她的人他絕不留情包括她的愛人這種愛有點偏執卻又真摯最後和敵人同歸於盡	1
雖然我冇睇到未來但畀我嘗到了幸福	0
這時我的餘光發覺周圍的行人都繞開她走過而且目不旁視象躲開一個障礙一樣	2
愛情入面真係冇邊個會等邊個一世時間或者會解決一切問題	1
用行話說就是做短線快進快出找準節奏找準時間差盯住了成交量當然更要果斷進出貨不要斤斤計較買賣以後股票的價格	0
慚愧慚愧	1
路程好近到豐裕口落車走咗會就到了登山口人很多大部分係學生第一次爬山一直飛奔好興奮嘅擒到咗山腰雖然有啲攰但興奮嘅心情勝過疲憊	0
食品太豐富了生活太有品位了用餐時點可能做到你畀我我讓你	1
唔可以改變別人我仲可以改變自己	0
官員笑臉迎賓客大使歡言會達賢	0
除咗書評之外仲有每週暢銷書嘅排行榜大部分都立喺收款處旁每週換一輪兒	4
我心裡憤憤地想這個混球考官準是個有性別歧視的傢夥	3
其實唔理喺邊度學會討價還價係我哋需要嘅一種生存本事	4
我哋無法認同乘客嘅種種非理性行為但南航顯然應為此負主要責任	3
只為你而已	4
妹大學畢業被單位派到北京工作我哋到了同一個城市	4
小葉曾經心軟過畀佢機會佢冇把握以為霸王主義能使小葉屈服小葉就係唔食一套甚至到了躲他的地步攪到佢嚟屋企追小葉仍唔見佢幾個回合落嚟大家都放出狠話邊個都唔睬邊個	3
世上樹葉有千萬片人有千萬種	4
甲板上坐住三個中年人暫時稱佢哋為漁者啦	4
習慣了你需要的等待習慣了你的生氣習慣了默默的為你的冷落而哭泣我突然感到了累有種無形的壓力像一座大山在窒息著我愛你的勇氣	1
佢寫嘅遼寧西豐一場官商較量但一篇針對性非常強嘅文冇乜嘢好處邊個寫啊	3
一切漸漸遠去心漸漸冰涼縱然撕去偽裝出的冷漠找尋你走過的淩亂足跡想起你曾經的一點一滴如今只剩下了什麼你的影子徘徊在腦海我怎麼能忘記你曾經給過我美麗	1
陳燮霞如是說	4
韓國人個名幾乎都有漢字但日本好難睇到包括現任嘅韓國總統佢嘅名都只有假名	4
真的感謝鮮花更感謝鮮花後便嘅情意	0
唔係以為你留低嘅淚水係因為其他乜嘢就係以為你的眼被風沙迷了	1
可是你點解唔明你心中嘅大佬雖然傷感頹廢	1
書店不論中外都為咗賣書但某些細節上嘅差異還是十分明顯嘅	4
10月25日離今日仲有九天	4
一時間恍若時光倒退咗好多年	0
係最後一次了	1
有送行嘅人揮著手隨列車奔跑	4
佢永遠都唔會明白空信封嘅意義	1
往年嘅呢個時候成個城市嘅大街小巷依然系人頭攢動車水馬龍	0
回家後母親告訴兒子班主任對你非常滿意他說了只要你努力是很有希望考上重點高中的	0
又說我哋嘅公司全球3萬員工	4
把她和另幾個孩子攬在臂彎一起坐在那小小的課桌前	4
有時候甚至離開呢個世界嘅心思都有	1
像吸煙一樣被煙霧熏得流下眼淚	1
發現女兒確實長咗好多成熟咗好多比起自己嚟變化嘅明顯	0
眼看著自己辛苦掙的銀子大把大把縮水消失地沒有一點聲音明白我們也成了世界經濟蕭條的犧牲品	1
我知道系一條不歸路	1
一個人嘅城太淒涼	1
最主要的是想借用他當一次司機免得大冷天要自己開車回來又要半夜回東陽嘿嘿	0
出事原因係一群無辜嘅鳥	1
今日系37週六聽日就系38婦女節了	4
　每人轉咗兩圈拳12樽啤酒成了空瓶	4
2008年第29屆北京奧運會第一次帶觀眾綵排	4
我無從可知	1
筆者這樣要求趙先生會喊冤胳膊怎擰得過大腿	1
緣來緣去又回到了原點彼此都處在了最舒服嗰一刻	0
多想曾經熾熱的回憶離棄我就讓她隨著窗外的涼風湮沒在遙遠的路途不去奢望用理想編輯的夢想會是恆久不變的	1
我百思不得其解	2
學期倒好直頭嚟畀強制性嘅學校憑咩咁呀	3
畀老竇燒溪錢送亮嘅路上收到一個文友嘅短信而家可是正行走為父親上墳緊嘅路上	4
瞧美國嘅報紙廣告費度也有講價空間呢	0
卻冷清依舊	1
事情難免有些誇張之中國人對日本人嘅好奇一時半陣係消失唔甩嘅或者係永不消失嘅	2
帖子講述了攀枝花市新華中學28歲嘅女教師李虹蓉當住兩名校領導向一名學生及其親屬嘅面下跪	1
中我曾經提到過這麼一件事記得有一次熬過夜後去美容院洗頭過程中好奇的洗頭小妹突然問你好像是菜場賣肉的吧	2
對方嘿嘿笑說正在主持一個會議	0
之我沿路走落嚟見到員警就問可佢哋打開隨身帶嘅地圖冊翻了又翻最終嘅答案只係搖搖頭	1
實際上喺網絡上有關本次評選結果嘅評論有出現好多責難同反對嘅聲對某些當選城市表示質疑	3
在女人眼裡系看不起她的	4
如果冇5月12日場成個人類嘅災難9月1日嘅早你哋都會幸福嘅走通往學校緊嘅路上但今日你哋只能喺另外一個世界去漫長嘅等待了	1
四川某大學知名教授蒙明化名識19歲嘅髮廊小姐之後被小姐嘅男友活活勒死	1
今次係輪到我母親喊	1
去學校嘅食堂勞動篩煤	4
女嘅戀愛緊嘅時候好傻很天真相信身邊咁男友認為真的可以下世仲喺一起	0
我問佢邊個做嘅飯佢話一齊做有時候佢返嚟嘅仲遲過佢	4
愛情都需要休息	4
頭髮後尾蓄起來就再也沒剪十年再也沒有剪	4
只有黎明混著夜色黃昏漸入黑暗時才會有片刻的重迭	4
這回我沒像前晚那樣要做一陣思想工作	4
喺三月初春嘅江南	4
民眾的哀傷仲縈繞心中媒體就競相上演了一齣鬧劇	3
可惜此花只開咗一年我由鄉下搬到縣城居住	1
進去一看果然光攝錄機器就擺咗一大排	0
我住嘅單位宿舍係一個大院於是所有人都喺院子嘅空地上蓋防震棚有的人都為爭一棵大樹作支撐而發生爭吵	3
孔子雲君子之過也如日月之食焉	4
情人節快樂快樂情人節 畀自己過個情人節	0
最初嘅記憶係上個世紀七十年代未期我孭住被捲兒搭乘長途汽車到西安上大學	0
等洪水退去佢哋又回到了生存的土地佢哋激動而幸福嘅擁抱一起緊都話係為劫後餘生嘅愛情	0
比如有些男人早上上班時總會將手機忘喺屋企換洗嘅衫多次唔記得放喺洗衣機度周圍亂放	3
同梁曉聲同年出生嘅日本人村上春樹顯然也是一代人	4
雖然話佢好冇創意佢送嘅花都華而不實好快就凋謝埋可邊個話每一個特別嘅日子都要有特別禮物呢只要你有心你能記住呢個日子對你嘅重要性就足夠了	0
然而聖經上卻又截然相反說女人是火	4
第二個紀念嘅日子係因為我哋電台嘅節目開播一周年了那天可真是忙乎中午同派拿食飯慶祝夜晚同老公慶祝日子過得仲係幾唔錯嘅哈哈	0
然而喺物欲橫流嘅社會度要變得虛偽和遙遠	1
她有些氣憤了匆忙收拾了行李離開咗屋企	3
或者你會覺得自己喺愛情嘅天地入面冇咗尊嚴更冇咗應有嘅嗰個真實	1
舊年九月識你哋如今有半年半年以來我真係好開心好滿足你哋容忍我嘅任性你哋包含我嘅無理取鬧你哋成日畀我平時缺乏嘅溫暖	0
根據美國駐軍協議美國將在明年上半年撤出伊拉克城鎮並於2012年之前由伊拉克全部撤軍	4
佢哋聽後好驚奇話我太保守仲唔夠國內開放	2
我唔反對喺宣傳炒作某部電影時對其塗脂抹粉因為係賣嘢自然要吆喝嘅好聽些	3
電腦入面放住嘅嗰啲芲兒平靜中透著憂傷的旋律把無數嘅過往吹散喺我嘅周圍	1
啲人喺彈呢個男人都彈住第三者	3
得不到解決進而去北京告禦狀	3
所以話考試係最好嘅興奮劑唔隔三差五畀學生服用啲再高明嘅老師都玩唔落去	1
最後我仲要滿懷激動地感謝生命感謝我擁有嘅一切	0
耶穌唔係人人信耶穌節日全民享	0
結果係以噉嘅結局收場	1
有位女推銷員知我曾喺廣州廣雅中國教過書就話佢先生係喺廣雅讀過書嘅可能仲係我嘅學生呢	0
所以好嘅小說其實係唔急住簽約嘅	0
消失喺陌生嘅城市都消失喺我嘅世界	1
加入一些二人轉嘅藝術精華充分運用唱講扮舞絕活等表現手段及單雙群戲嘅表現形式係益咗小品藝術嘅發展	0
徜徉阿裡巴巴嘅故仔徜徉	4
出咗門先知道月亮有升起來係晴天嘅緣故吧	0
佢學識咗一個人瞓覺唔喊	0
先講唔就系咁啲大嘅草坪咩可唔可以有咩危險	0
喺冬天嘅日子度我哋去睇雪	4
於是有專家指出能漲工資自然系大快人心之事但呢個良好嘅願望惠及多數人嘅可能性不大	1
我激動地都說不出話來了	0
有好多人喺釣魚好係愜意	0
當時同時領證嘅有七八對新人佢哋都同我哋一樣相愛了認定了對方就要畀對方一個承諾一個家一個溫馨嘅屋企於是我哋都高高興興嘅就這樣成了合法夫妻有了資格將來畀仔一個屋企一個名份	0
隨後雙方發生衝突	4
所以情變不是生活中的意外甚至有點令人習已為常司空見慣	1
我自己仲窩埋一把火我又冇做錯乜嘢	3
人嚟到呢個世界上就會有好多嘅使命幾時有的使命唔係因為自己抑或自己身邊嘅啲人都可能係同你一啲關係都冇嘅人	4
其實好多事我明明知道明明懂得但我還是要去飛蛾撲火	1
　　悲傷從來都係內斂嘅收縮嘅張愛玲話太大的悲傷和太大的快樂都要遠離人群	1
有些凍早早嘅我就瞓落咗了	4
慢慢覺察到小時候一個個美麗的夢想隨著時光無情的流過而漸漸也不屬於我了	1
可是今天我給了他一個展示自己的舞臺讓他的表現欲望得到了極大的滿足居然從此就有了一個很大的轉變	0
又有一株材植物死去所有嘅水份都被抽幹枯黃嘅枝杆上掛著打咗卷嘅葉子	1
有位小周侍應話我菜係使館度六位廣滬京川等大廚師率領全體工作人員用咗兩晝夜時間搞出嚟嘅	4
一貫指的是一個兩貫是兩個	4
選擇中師可以避免高中三年地獄式嘅折磨	0
北川我去過在一個月前我到過北川睇到被掩埋嘅北川縣城我哋身處事外嘅人才切切實實感覺到了地震的殘酷聽到北川嘅同事們講述自己死裏逃生嘅故仔同無數嘅悲劇我先第一次覺得一切原來距離自己如此之近	1
而我其實並無幾多快樂嘅音符	1
就好似懶馬所講嘅些簡單的事情一拖就成夢想了	1
週末表姐由多倫多飛過嚟睇我仲帶咗一堆禮物	0
因此想到呢啲心又有了幾分暢快	0
九洲音像店嘅門口貼住新出碟嘅海報旁邊嘅桌球室煙霧繚繞可我嗰時係個好孩子從來冇入去過	0
剩番嘅嗰啲冇受精鵝蛋就攞去賣換成油鹽錢	4
店名起得奇怪一點不像店名我也不再費心去記只管進去參觀	2
一個用美人計穩住曹操拖延咗曹軍嘅進攻時間	0
係秘密唔可以畀你講	3
可笑在動手之前我放棄了	1
我食飯盒入面嘅餸菜時剛好吃飽把盒子往池子裡一扔上樓寫作業	4
後尾聽講佢第一年就同老五散咗同一個工人結了婚	4
依在母親的身上心裡便會溢出桎梏的自豪為自己擁有一位美麗的母親	0
媽咪話我係佢嘅驕傲爸爸話佢為我自豪	4
之倒令我聯想到了愛情開始嘅迷戀正是因為唔瞭解係所謂嘅距離感吧	4
母親說哈哈畀你做咗一日飯	0
它知道我走咗就唔會再返嚟	1
快樂好簡單吧其實平凡嘅人快樂越昰易得到	0
雲翔留喺中文系教書	4
仲話佢哋一直以為我會講諸葛亮趙雲亦或其他嗱嗱	4
賴了一會床無奈地起來這時才突然感到了無助感	1
清冷疏離開嘅性子字與畫緊嘅叢林間輕描淡寫嘅傾訴住久久的思念	1
現如今我只能默默接受痛苦折磨	1
呵呵睡覺去徜徉今日你又冇上線	3
而另外一些最近為法定唔低於公務員緊嘅平均收入啲而努力唔上堂呢	3
縱使生活中有多嘅磨難又怎能阻擋我哋追求生活嘅完美人生嘅美好呢	0
1月27日京珠高速公路長沙至湘潭段冰凍災害嚴重大批車輛滯留最多時滯留車輛超過2萬輛滯留人員超過6萬	1
但我做唔到做唔到 每當午夜嘅鐘聲響起嘅時候我的眼噙滿了淚水然後喺聽住傷感嘅歌曲才能慢慢嘅入眠 黑色畀咗我黑色嘅眼我卻無法用佢嚟尋找光明	1
隔海相望倒是可以睇到新建成嘅神戶機場之即便有機場建喺大海嘅中央但也想不到飛機竟然如此超低空飛行	2
你說你是一個隻允許別人犯錯而不允許改正的人	1
　　沒事時就打打電話傾嚇偈好快樂嘅	0
我而家感覺女人呢世人只要有一個男人係真嘅愛你就好幸福咗即使唔可以喺一齊	0
既然如此何不坦然處之	0
我好氣憤都激起我嘅反叛心理	3
評優評需要成績先晉級加薪需要成績於是學生嘅成績成了工具而差生就成了成績面前嘅祭禮	1
從上海飛往大阪主要系為咗與一個日本商家傾事情	4
你方唱罷我登場河呢邊嘅啱啱休息一會河嗰邊嘅人又開始放小蝌蚪鞭炮聲係不絕於耳	0
增上寺就喺東京塔店邊上每日返學打工都要經過嗰度我成日會由寺廟度穿過呢度係可以隨意出入嘅	4
我當時心裡很不是滋味過一會她還走開走到書架的另一面去了	1
打開中國中央電眎檯四台睇中國囯傢主蓆胡錦濤發表新年賀詞緊接下來就是慶祝元旦文藝節目	0
撥開一頭霧水才發現佢將坐喺我身邊嘅朋友誤認為係要開刀的患者咗	2
一件荒唐嘅事件一個刻苦銘心嘅人如電影般一幕幕重映喺自己嘅腦海裡	1
龍山寺我係略有聽聞嘅華西街係乜嘢地方一無所知	4
呢度嘅冬天陽光下會讓你慵費事想瞓去	3
一言不合即會大吵大鬧氣到手足冰涼全身發抖	3
如果個個網民都能有噉嘅想法我想中國網絡所存在的壞風氣一定會有改觀	0
之後我哋同呢啲老人合咗一張影留作紀念老人們眉開眼笑親熱地扯住我哋多像一家人呀	0
於是駐足	4
某人嘅講話好有藝術	4
櫻桃樹嘅日漸茁壯否認咗母親沿襲嚟嘅感慨	0
一些觀眾係徜徉流氓徜徉	3
郎咸平教授畀出咗肯定嘅答中國唔係製造業大國真正嘅製造業喺美國同歐洲	4
睇見遠處擁抱嘅情侶幸福嘅表情淡忘咗呢個落寞嘅人間佢哋一定唔知我在想什麼因為我係睇風景嘅人或許佢哋睇到了喺佢哋身後嗰個模糊嘅身影是我	1
自從官渡之戰消滅袁紹以後曹操實際控制了黃河以北的大片土地兵強馬壯不可一世	0
就好比旅行	4
嗰時大學生活才開始咗一個月卻開始有男生喺我哋嘅出租屋下攞住結他為桃桃唱情歌	4
對於虛妄的現實基本能清澈而過	0
最近公司新調咗嚟一個英國籍嘅男人大概38歲咁上下公司做高級外匯分析師緊仲負責定期培訓我哋呢啲新職員	4
資訊時報1月20日報道	4
此時我唔再奢望教師保護法出臺因為嗰位女教師已經近乎瘋掉即使若干年之後乜嘢保護法出咗都無法挽回巨大的悲哀	1
那些與青春有關嘅日子被歲月剝落掉試過嘅羞澀	1
咁多年以嚟冇變嘅係夢想嘅存在變嘅係夢想嘅內容	1
我該咩環境呀	4
而家都要為咗大學畢業證書而苦苦嘅努力	1
楊希雪先生原籍廣東順宜少小務農	4
年年二姐責備過我以後成日話你都忙緊啲乜呢唔通工作真係忙到連個電話都趕唔切打呀	3
來不及聽你那可能有的正常均勻的心跳 畀媽咪留低無限嘅遺憾同留戀	1
讓劉備這個失敗的人和孫權這個失意的人聯合起來是曹操最大的失誤直接導致了赤壁之戰的失敗	1
在家時我說第二日要和嫂子一齊去市里玩因為嫂子同我系同學而且讀書時我哋都系玩得最好嘅	0
一心只想自己嘅人可以睇死冇快樂可言其所能為家人為朋友為社會做埋啲嘢嘅人才是最快樂最幸福嘅人	0
三個年齡背景個性無相似曬嘅女人但卻曾經邂逅有個短暫的彙聚	0
我太開心了多年嘅夢想喺今日實現了心中嘅感激之情溢於言表	0
散文視野係中國散文研究所嘅內刊期2008年嘅山色卷我年前已經睇到	4
睇住你喺我面前狼吞虎嚥嘅進餐我有了一種滿足感	0
有些人也許根本顧不上喺新年來臨之際梳理自己嘅心緒日子對佢哋來講流水噉冇間斷	1
也許你唔應該擁有呢份足以畀人心動嘅溫柔而我到而家都終於明白	1
行過咗咁多日子可是每次需要你緊嘅時候都會發現你不在身邊知我係幾咁嘅在乎你呀	1
喺佢成長嘅2年多度我去美國進修訪問整整1年其餘嘅時間入面都係經常在外出差最長嘅一次出差時間達2個月之耐	4
吳老師二話冇話真的把小說還給我了	0
不料高委員的舉動卻受到同為市政協委員的民建副主委趙同順的反對我想財政收入還不到開不起會的地步吧	3
眼中充滿了懷疑和憤恨	1
每次看到電視睇到網絡上嘅一幅幅照片幅幅視頻我都不僅流下淚水	1
前天上午我的老同學老同事終於嚟北京咗在她的女兒陪同下到了我屋企儘管歲月催人老畀我哋帶嚟咗唔少變化但我哋見面仲係咁懽快笑聲不斷又好似回到過去嘅時光	0
逐漸喜歡上了雨喜歡上了雨滴的呼吸聲也喜歡上了雨賜予我的別緻的心情妝如戲劇般的精彩	0
現時應該算係一周年紀念了	0
再怎麼的想念就讓它到此吧一切的一切	1
自面媚的狐狐在一聲嘶心咧肺的尖叫聲後退去美麗的人形化成了白狐成全了所有人	1
今年國慶我叻起身將車停喺地鐵停車場坐地鐵入巴黎準時於下晝六點半到達使館	0
從簡短嘅報道睇兩位研究生一男一女都係啱啱考上研究生嘅	4
到今年為止據說我國愛滋病人數已經達到65萬	2
以此嚟衡量佢嘅感情應該唔係要	1
你也別笑我的懦弱只是無語把你挽留	1
係個老蟲迷告訴我嘅經驗之談	4
至少係10多年前嘅事情然而到了今日當我突然得知著名攝影師池小寧已經去世嘅時候忽然覺得恰恰係佢噉嘅人才應該被詳細地記錄而且應該早啲畀佢回憶就定	1
中國人每年喺自己嘅新年到來之前預演嚇西方人嘅新年先	4
你會想是否係自己真係錯曬是否係自己真係一個唔應該擁有愛情嘅老襯	1
在我看來這場大戲有一個戲眼時髦的說法叫關鍵詞學校的聲譽	3
事隔多年同樣系溫泉旅館同樣系幽山叢林我問佢今次會唔會仲有怪事發生佢笑了笑答道 不會有了一是這裡人多二是箱根沒有川端康成	0
據揚子晚報8月1日報導新紅樓夢部分演員導演李少紅緊嘅授意下進行集體整容	4
春節未過完一些想從事保姆嘅人已開始提前託人打聽哪戶人家需要保姆	4
我趕快拿起相機拍下了一幕估唔到竟然係永久嘅紀念	1
博客是人寫出來的雜記也好流水帳也好反正都是人的自言自語透過網路一半私隱一半公眾所謂寫博全是人之所為估計還沒出現人以外的寫手	4
從外地調入我所在的城市係50年代初組織上照顧外來戶分畀我哋一套住房	4
今日我食了兩餐餃子食嗰個香嗰個美啊	0
好耐好耐以前有個人攞住條竹竿過城門打橫太長過不去打掂太高過不去佢想來想去於是將竹竿剁成了三節然後高高興興嘅過咗城門	0
遇到天氣不好可以提前打烊回家搵幾多位老友炒幾盤小菜酌壺細酒談天說地不亦樂乎	0
再次辭掉呢個工作都已經一段時間埋清閒嘅週末真係好舒服	0
三年嘅高中又快要結束了相處三年嘅學生又要遠走高飛了我想到呢啲就會莫名的傷感明知佢哋一定會走嘅要行嘅可確實有多不捨	1
把那份緊張和徘徊驅散在無意間	0
此刻我的窗外有晃眼嘅陽光了但輕霧都同時罩住埋遠處嘅樓	0
但我冇後悔情緒嘅因為就係我自己如果再來一遍可能還是如此自作主張	0
貼上來的感想唔系寫給人嘅而是直接寫給博客主人公Chiko	4
我不知不覺八月參加了北京的避運族和朋友一起在外面玩	0
那天我打開電視中央二套播放健康之友緊嘅直播節目主題係生死賭注	4
接下來該靜下心嚟面對一切咗	0
至於話我譁眾取寵我只能說在我文章上榜之前我嘅空間嘅讀者就只有一個人	3
最近一直忙於期末考試改試卷今日總算基本告一段落心情放鬆咗好多	0
年長員警與我同齡今年都係本命年與我嘅幾個朋友係警校同學	4
辦戶口轉移等埋手續	4
如果唔系學生學校嘅採購權貌似不在普通教師手度呀	3
還好有你哋	0
究其原因呢種奇怪嘅對中國人姓名嘅標記方法起始於日本同韓國嘅糾紛早喺1984年兩國外交上就達成了協議相互以尊重對方個名發音為准	2
3我真係唔知我究竟幾時同韓寒比了唔通係最後一句屐木秀于林風必摧之桎梏	3
與電影所表述的桎梏愛不愛身體價值桎梏該不該自殺桎梏嘅討論範疇	4
一刻嘅激情有控制她的選擇	4
卻發現無論當初系點樣嘅花前月的無論曾經系點樣嘅海誓山盟一旦時過境遷面會系一番人走茶涼嘅淒苦	1
珍惜所擁有的因為也許明天朋友將各奔東西正如蒲公英總要飛到不同的地方去星星總要分散在天幕上朋友也有分離的一天	1
我就去煮飯畀佢食	4
獨倚寒窗寂寞如影隨形	1
收拾起心情繼續走吧錯過花你將收穫雨 錯過她我才遇到了你	0
系一個畀人無法遺忘嘅城市	1
聽著千百惠當我想想你的時候優美的音樂在寒冷但卻溫馨的小屋裡悠悠飄蕩那種心底裡實實的滿足感真是今生難忘	0
同表妹傾偈在討論住媽媽	0
2034嘅兩成係幾多	4
來自五湖四海嘅朋友大多數會留喺呢個繁華似錦嘅城市歡喜渡過新春佳節	0
高中同學雷志安來訪	4
無疑係值得讚賞嘅社會進步	0
其實生活並不需要這麼些無謂嘅執著冇乜嘢就真係唔可以割捨	1
可是那只是如果	1
我目送她遠去時睇住佢蹣跚前進嘅背影有些悵然若失	1
有人戲言對男生而言搵到個好工作就意味住搵到咗好老婆 對女仔而言搵到咗好老公就意味住搵到咗好工作	3
經過一番週摺我終於搵到咗史書上記載嘅千日寺	0
重又睇到咗嗰個沉重又悲情嘅詞人言可畏	1
幸而把碎花小傘時刻陪伴在我的身旁	0
因為而家嘅台灣唔係民進黨更唔係台獨分子嘅天下	0
我唔想因你而改變我嘅生活更唔想去改變你乜嘢	1
NO2關於奪金專案	4
從根本上來看時裝嘅靈魂係供穿著者本人去感覺去體驗去想像嘅而唔係依靠他人嚟認可嘅	4
我差啲都喜極而泣曬	0
點解每學期栽下嘅樹木到了假期又都要拔掉呢	3
嗰個冇藝術享受嘅年代今日嘅年輕人無法想像我獲得儘管系借嘅這樣一本名著人立刻變得飄飄然忘乎所以	0
